Counter,Time (s),Temperature (C),Relative Humidity (%)
168.0,344.3744969367981,30.9,23.0
169.0,346.4017879962921,30.8,23.0
170.0,348.4292871952057,30.7,23.0
171.0,350.4607880115509,30.7,23.0
172.0,352.4880340099335,30.6,23.0
173.0,354.51533102989197,30.5,23.0
174.0,356.5430471897125,30.5,23.0
175.0,358.57419300079346,30.4,23.0
176.0,360.6014702320099,30.3,24.0
177.0,362.629194021225,30.3,24.0
178.0,364.65639328956604,30.2,24.0
179.0,366.6839189529419,30.2,24.0
180.0,368.7156672477722,30.1,24.0
181.0,370.7431089878082,30.0,24.0
182.0,372.7704029083252,30.0,24.0
183.0,374.79794096946716,29.9,25.0
184.0,376.82939314842224,29.9,25.0
185.0,378.85670804977417,29.8,25.0
186.0,380.88422298431396,29.7,25.0
187.0,382.911386013031,29.7,25.0
188.0,384.9430630207062,29.6,25.0
189.0,386.97047114372253,29.6,25.0
190.0,388.99792194366455,29.5,25.0
191.0,391.0254487991333,29.5,25.0
192.0,393.0524699687958,29.4,25.0
193.0,395.0842752456665,29.3,25.0
194.0,397.11173605918884,29.3,25.0
195.0,399.139093875885,29.2,26.0
196.0,401.16647505760193,29.2,26.0
197.0,403.19799280166626,29.1,26.0
198.0,405.22547912597656,29.1,26.0
199.0,407.25294399261475,29.0,26.0
200.0,409.28031301498413,29.0,26.0
201.0,411.3077449798584,28.9,26.0
202.0,413.3389620780945,28.9,26.0
203.0,415.366247177124,28.8,26.0
204.0,417.39361906051636,28.8,26.0
205.0,419.4210841655731,28.7,26.0
206.0,421.4526560306549,28.7,26.0
207.0,423.48019909858704,28.6,26.0
208.0,425.507670879364,28.6,26.0
209.0,427.5352671146393,28.5,26.0
210.0,429.5662910938263,28.5,26.0
211.0,431.59389901161194,28.4,27.0
212.0,433.621258020401,28.4,27.0
213.0,435.64852809906006,28.3,27.0
214.0,437.6760470867157,28.3,27.0
215.0,439.7075078487396,28.3,27.0
216.0,441.7349421977997,28.2,27.0
217.0,443.76231813430786,28.2,27.0
218.0,445.7899420261383,28.1,27.0
219.0,447.8212230205536,28.1,27.0
220.0,449.8486750125885,28.0,27.0
221.0,451.8761200904846,28.0,27.0
222.0,453.9036090373993,28.0,27.0
223.0,455.9309461116791,27.9,28.0
224.0,457.96239709854126,27.9,28.0
225.0,459.98970103263855,27.8,28.0
226.0,462.01732087135315,27.8,28.0
227.0,464.0447201728821,27.8,28.0
228.0,466.0763099193573,27.7,28.0
229.0,468.10377407073975,27.7,28.0
230.0,470.1309218406677,27.6,28.0
231.0,472.1587769985199,27.6,28.0
232.0,474.19002199172974,27.6,28.0
233.0,476.21746492385864,27.5,28.0
234.0,478.24487113952637,27.5,28.0
235.0,480.27231001853943,27.4,28.0
236.0,482.3038520812988,27.4,29.0
237.0,484.3310241699219,27.4,29.0
238.0,486.35881304740906,27.3,29.0
239.0,488.38612508773804,27.3,29.0
240.0,490.4175798892975,27.3,29.0
241.0,492.44490218162537,27.2,29.0
242.0,494.47237491607666,27.2,29.0
243.0,496.49992203712463,27.1,29.0
244.0,498.5271921157837,27.1,29.0
245.0,500.5585231781006,27.1,29.0
246.0,502.58609986305237,27.0,29.0
247.0,504.6135079860687,27.0,30.0
248.0,506.6409831047058,27.0,30.0
249.0,508.67217993736267,26.9,30.0
250.0,510.6996068954468,26.9,30.0
251.0,512.7271559238434,26.9,30.0
252.0,514.7547061443329,26.8,30.0
253.0,516.7820711135864,26.8,30.0
254.0,518.8136410713196,26.8,30.0
255.0,520.8408350944519,26.8,30.0
256.0,522.8686280250549,26.7,30.0
257.0,524.8957860469818,26.7,30.0
