Counter,Time (s),Temperature (C),Relative Humidity (%)
87.0,90.8810760974884,23.0,50.0
88.0,91.90505599975586,23.1,50.0
89.0,92.90838885307312,23.1,50.0
90.0,93.93667507171631,23.2,50.0
91.0,94.93992304801941,23.2,50.0
92.0,95.96380805969238,23.3,51.0
93.0,96.96733713150024,23.3,51.0
94.0,97.99548697471619,23.5,51.0
95.0,98.99876093864441,23.5,51.0
96.0,100.0227599143982,23.6,51.0
97.0,101.02625584602356,23.6,51.0
98.0,102.05410695075989,23.8,51.0
99.0,103.05356812477112,23.8,51.0
100.0,104.08174014091492,24.0,52.0
101.0,105.08512806892395,24.0,52.0
102.0,106.11298418045044,24.2,52.0
103.0,107.1126139163971,24.2,52.0
104.0,108.14059901237488,24.4,52.0
105.0,109.14392805099487,24.4,52.0
106.0,110.16788721084595,24.7,52.0
107.0,111.17162799835205,24.7,52.0
108.0,112.19945907592773,24.9,52.0
109.0,113.19864916801453,24.9,52.0
110.0,114.22699499130249,25.2,52.0
111.0,115.23006796836853,25.2,52.0
112.0,116.25804591178894,25.5,52.0
113.0,117.25742793083191,25.5,52.0
114.0,118.28558492660522,25.8,52.0
115.0,119.28893113136292,25.8,52.0
116.0,120.31311321258545,26.2,52.0
117.0,121.31633806228638,26.2,52.0
118.0,122.34459710121155,26.5,52.0
119.0,123.3480908870697,26.5,52.0
120.0,124.3718569278717,26.9,52.0
121.0,125.37524604797363,26.9,52.0
122.0,126.40364003181458,27.3,52.0
123.0,127.40277004241943,27.3,52.0
124.0,128.43068504333496,27.7,51.0
125.0,129.43424487113953,27.7,51.0
126.0,130.46218705177307,28.1,51.0
127.0,131.4620361328125,28.1,51.0
128.0,132.4898509979248,28.5,51.0
129.0,133.493066072464,28.5,51.0
130.0,134.52117800712585,28.9,50.0
131.0,135.52076601982117,28.9,50.0
132.0,136.548602104187,29.3,50.0
133.0,137.55208802223206,29.3,50.0
134.0,138.57582998275757,29.7,49.0
135.0,139.57933592796326,29.7,49.0
136.0,140.60738897323608,30.2,48.0
137.0,141.61088013648987,30.2,48.0
138.0,142.63474702835083,30.6,48.0
139.0,143.63822603225708,30.6,48.0
140.0,144.6661891937256,31.1,47.0
141.0,145.6657009124756,31.1,47.0
142.0,146.6936390399933,31.5,46.0
143.0,147.69716501235962,31.5,46.0
144.0,148.72529220581055,32.0,45.0
145.0,149.72466206550598,32.0,45.0
146.0,150.7529799938202,32.5,44.0
147.0,151.7562129497528,32.5,44.0
148.0,152.78016686439514,32.9,44.0
149.0,153.78346705436707,32.9,44.0
150.0,154.81149911880493,33.4,43.0
151.0,155.81095600128174,33.4,43.0
152.0,156.83909726142883,33.9,42.0
153.0,157.84243416786194,33.9,42.0
154.0,158.87026524543762,34.3,41.0
155.0,159.86969184875488,34.3,41.0
156.0,160.898010969162,34.8,40.0
157.0,161.90150713920593,34.8,40.0
158.0,162.92943811416626,35.3,39.0
159.0,163.92900705337524,35.3,39.0
160.0,164.9568910598755,35.7,38.0
161.0,165.96038103103638,35.7,38.0
162.0,166.98436212539673,36.2,37.0
163.0,167.98769307136536,36.2,37.0
164.0,169.01594614982605,36.7,36.0
165.0,170.01529598236084,36.7,36.0
166.0,171.04324412345886,37.1,35.0
167.0,172.0467369556427,37.1,35.0
168.0,173.07441902160645,37.6,34.0
169.0,174.07415986061096,37.6,34.0
170.0,175.1018922328949,38.1,33.0
171.0,176.1055769920349,38.1,33.0
172.0,177.12964010238647,38.5,32.0
173.0,178.1328980922699,38.5,32.0
174.0,179.16104817390442,39.0,31.0
175.0,180.16447496414185,39.0,31.0
176.0,184.94340991973877,39.4,30.0
177.0,185.16203498840332,39.4,30.0
