Counter,Time (s),Temperature (C),Relative Humidity (%)
71.0,147.6007730960846,23.1,43.0
72.0,149.63253712654114,23.1,43.0
73.0,151.65998315811157,23.1,43.0
74.0,153.68744015693665,23.1,43.0
75.0,155.71480107307434,23.1,43.0
76.0,157.74220609664917,23.1,43.0
77.0,159.77353310585022,23.2,43.0
78.0,161.80104088783264,23.2,43.0
79.0,163.82841300964355,23.2,44.0
80.0,165.85582423210144,23.3,44.0
81.0,167.8873691558838,23.3,44.0
82.0,169.91476321220398,23.4,44.0
83.0,171.9421021938324,23.4,45.0
84.0,173.96986413002014,23.5,45.0
85.0,175.99702215194702,23.6,45.0
86.0,178.02843308448792,23.7,45.0
87.0,180.05595803260803,23.9,45.0
88.0,182.08327722549438,24.0,45.0
89.0,184.11062502861023,24.2,46.0
90.0,186.14210319519043,24.4,46.0
91.0,188.1698682308197,24.6,46.0
92.0,190.19715404510498,24.8,46.0
93.0,192.22455191612244,25.1,46.0
94.0,194.25194311141968,25.4,46.0
95.0,196.28323793411255,25.7,46.0
96.0,198.3110432624817,26.0,46.0
97.0,200.33840417861938,26.3,46.0
98.0,202.36576414108276,26.7,46.0
99.0,204.3971951007843,27.1,46.0
100.0,206.42448806762695,27.5,45.0
101.0,208.45226311683655,27.9,45.0
102.0,210.4794089794159,28.4,45.0
103.0,212.5068280696869,28.8,44.0
104.0,214.5384440422058,29.3,43.0
105.0,216.56580114364624,29.8,43.0
106.0,218.5931432247162,30.3,42.0
107.0,220.6208860874176,30.8,42.0
108.0,222.65191197395325,31.3,41.0
109.0,224.67955994606018,31.8,40.0
110.0,226.70722889900208,32.4,39.0
111.0,228.73458409309387,32.9,38.0
112.0,230.76172614097595,33.5,37.0
113.0,232.79324221611023,34.0,36.0
114.0,234.82081007957458,34.6,35.0
115.0,236.8481640815735,35.1,34.0
116.0,238.87551426887512,35.7,33.0
117.0,240.9032371044159,36.3,32.0
118.0,242.93427801132202,36.8,31.0
119.0,244.96181726455688,37.4,30.0
120.0,246.98930311203003,37.9,29.0
121.0,249.0167760848999,38.5,28.0
122.0,251.04836106300354,39.1,27.0
123.0,253.07584691047668,39.6,26.0
124.0,255.10309314727783,40.2,25.0
125.0,257.1307690143585,40.8,24.0
126.0,259.1581120491028,41.3,22.0
127.0,261.18954706192017,41.9,21.0
128.0,263.21703910827637,42.5,20.0
129.0,265.24435806274414,43.0,19.0
130.0,267.2718679904938,43.5,18.0
131.0,269.2993290424347,44.1,17.0
132.0,271.330491065979,44.6,16.0
133.0,273.3581802845001,45.1,15.0
134.0,275.38564896583557,45.6,14.0
135.0,277.41269421577454,46.0,13.0
136.0,279.44050097465515,46.5,12.0
137.0,281.47180223464966,46.9,11.0
138.0,283.4993679523468,47.3,10.0
139.0,285.52652406692505,47.7,9.0
140.0,287.5538692474365,48.1,8.0
141.0,289.5816903114319,48.4,7.0
142.0,291.6127450466156,48.7,6.0
143.0,293.6402471065521,49.0,5.0
144.0,295.6676170825958,49.3,4.0
145.0,297.69495606422424,49.5,4.0
146.0,299.722617149353,49.8,3.0
147.0,301.7501299381256,50.0,2.0
148.0,303.78137397766113,50.2,1.0
149.0,305.80881810188293,50.3,1.0
150.0,307.836421251297,50.5,0.0
151.0,309.8638370037079,50.6,0.0
152.0,311.89108514785767,50.7,0.0
153.0,313.91872811317444,50.8,0.0
154.0,315.94999504089355,50.9,0.0
155.0,317.9774558544159,51.0,0.0
156.0,320.00489711761475,51.0,0.0
157.0,322.0324890613556,51.1,0.0
158.0,324.05994510650635,51.1,0.0
159.0,326.0873191356659,51.1,0.0
160.0,328.1188380718231,51.1,0.0
161.0,330.14625310897827,51.1,0.0
162.0,332.17358207702637,51.1,0.0
163.0,334.20119619369507,51.1,0.0
164.0,336.2285330295563,51.0,0.0
165.0,338.2557110786438,51.0,0.0
166.0,340.28349900245667,50.9,0.0
167.0,342.3145170211792,50.8,0.0
168.0,344.3419551849365,50.8,0.0
169.0,346.36947202682495,50.7,0.0
170.0,348.3968598842621,50.6,0.0
171.0,350.42418098449707,50.5,0.0
172.0,352.4517500400543,50.4,0.0
173.0,354.48327922821045,50.3,0.0
174.0,356.5105850696564,50.1,0.0
175.0,358.5381381511688,50.0,0.0
176.0,360.5654761791229,49.9,0.0
177.0,362.59282898902893,49.8,0.0
178.0,364.62021708488464,49.6,0.0
179.0,366.6517720222473,49.5,0.0
180.0,368.67910718917847,49.3,0.0
181.0,370.7066330909729,49.2,0.0
182.0,372.7339069843292,49.0,0.0
183.0,374.7614359855652,48.8,0.0
184.0,376.7891380786896,48.7,0.0
185.0,378.8203091621399,48.5,0.0
186.0,380.84766912460327,48.4,0.0
187.0,382.8751690387726,48.2,0.0
188.0,384.90273809432983,48.0,0.0
189.0,386.93018412590027,47.8,0.0
190.0,388.9574861526489,47.7,0.0
191.0,390.9848561286926,47.5,0.0
192.0,393.01643800735474,47.3,0.0
193.0,395.04393196105957,47.1,0.0
194.0,397.0712261199951,46.9,0.0
195.0,399.0989320278168,46.8,0.0
196.0,401.126029253006,46.6,0.0
197.0,403.1536281108856,46.4,0.0
198.0,405.1852321624756,46.2,0.0
199.0,407.2123191356659,46.0,0.0
200.0,409.2398669719696,45.8,0.0
201.0,411.26720690727234,45.6,0.0
202.0,413.2946949005127,45.4,0.0
203.0,415.3221299648285,45.3,0.0
204.0,417.3534700870514,45.1,0.0
205.0,419.3812789916992,44.9,0.0
206.0,421.4083180427551,44.7,0.0
207.0,423.43591928482056,44.5,0.0
208.0,425.4631791114807,44.3,0.0
209.0,427.4907841682434,44.1,0.0
210.0,429.5221209526062,43.9,0.0
211.0,431.5495262145996,43.8,0.0
212.0,433.57723212242126,43.6,0.0
213.0,435.6044909954071,43.4,0.0
214.0,437.6321442127228,43.2,0.0
215.0,439.6633710861206,43.0,0.0
216.0,441.6908040046692,42.8,0.0
217.0,443.71833515167236,42.7,0.0
218.0,445.7454972267151,42.5,0.0
219.0,447.77303814888,42.3,0.0
220.0,449.8006601333618,42.1,0.0
221.0,451.8320541381836,41.9,1.0
222.0,453.85925817489624,41.8,1.0
223.0,455.88691997528076,41.6,1.0
224.0,457.9141719341278,41.4,1.0
225.0,459.94162011146545,41.3,1.0
226.0,461.96914505958557,41.1,1.0
227.0,464.0007219314575,40.9,2.0
228.0,466.02780508995056,40.7,2.0
229.0,468.0554530620575,40.6,2.0
230.0,470.0826210975647,40.4,2.0
231.0,472.1101839542389,40.2,2.0
232.0,474.13752722740173,40.1,3.0
233.0,476.1690981388092,39.9,3.0
234.0,478.1964020729065,39.7,3.0
235.0,480.223904132843,39.6,3.0
236.0,482.25162720680237,39.4,4.0
237.0,484.27892303466797,39.3,4.0
238.0,486.31018924713135,39.1,4.0
239.0,488.337651014328,38.9,4.0
240.0,490.36500000953674,38.8,5.0
241.0,492.39246106147766,38.6,5.0
242.0,494.4198579788208,38.5,5.0
243.0,496.4474411010742,38.3,5.0
244.0,498.47907996177673,38.2,5.0
245.0,500.50627994537354,38.0,6.0
246.0,502.5338702201843,37.9,6.0
247.0,504.56107115745544,37.8,6.0
