times,voltages
2311,164
2321,164
2331,167
2341,169
2352,168
2362,171
2373,171
2383,172
2394,175
2404,173
2414,177
2424,177
2435,176
2446,179
2456,179
2466,181
2477,184
2487,182
2497,186
2508,188
2519,189
2529,191
2539,192
2549,193
2560,196
2571,195
2581,200
2591,201
2601,202
2612,206
2622,208
2632,209
2643,211
2654,211
2664,214
2674,215
2684,214
2695,217
2706,217
2716,217
2726,219
2737,217
2747,222
2757,221
2767,220
2779,223
2789,222
2799,222
2809,225
2820,224
2830,227
2841,228
2851,227
2862,229
2872,229
2882,229
2892,231
2904,229
2914,231
2924,233
2934,232
2945,234
2955,234
2965,234
2976,236
