,Computer Time (microseconds),Arduino Time (seconds),pulseTime (microseconds)
125,1760002059062788.0,207485404.0,13927.0
126,1760002059062967.0,207522692.0,13932.0
127,1760002059063141.0,207559972.0,13925.0
128,1760002059063315.0,207597256.0,13924.0
129,1760002059063496.0,207634540.0,13925.0
130,1760002059063670.0,207671828.0,13925.0
131,1760002059063846.0,207709116.0,13930.0
132,1760002059064088.0,207746400.0,13923.0
133,1760002059064277.0,207783680.0,13930.0
134,1760002059064455.0,207820972.0,13928.0
135,1760002059064632.0,207858256.0,13927.0
136,1760002059064813.0,207895544.0,13931.0
137,1760002059064993.0,207932832.0,13926.0
138,1760002059065173.0,207970116.0,13930.0
139,1760002059065357.0,208007404.0,13924.0
140,1760002059065540.0,208044684.0,13925.0
141,1760002059065728.0,208081976.0,13933.0
142,1760002059065912.0,208119256.0,13928.0
143,1760002059066092.0,208156540.0,13933.0
144,1760002059066278.0,208193828.0,13928.0
145,1760002059066470.0,208231116.0,13926.0
146,1760002059066660.0,208268404.0,13926.0
147,1760002059066843.0,208305692.0,13928.0
148,1760002059067027.0,208342980.0,13931.0
149,1760002059067303.0,208380268.0,13926.0
150,1760002059067654.0,208417556.0,13933.0
151,1760002059067846.0,208454844.0,13927.0
152,1760002059068023.0,208492132.0,13928.0
153,1760002059068198.0,208529428.0,13933.0
154,1760002059068378.0,208566712.0,13928.0
155,1760002059068553.0,208604000.0,13934.0
156,1760002059068741.0,208641288.0,13927.0
157,1760002059068918.0,208678580.0,13927.0
158,1760002059069095.0,208715864.0,13927.0
159,1760002059069268.0,208753156.0,13928.0
160,1760002059069446.0,208790448.0,13933.0
161,1760002059069625.0,208827740.0,13928.0
162,1760002059069808.0,208865024.0,13932.0
163,1760002059069981.0,208902312.0,13927.0
164,1760002059070154.0,208939600.0,13929.0
165,1760002059070380.0,208976888.0,13930.0
166,1760002059070584.0,209014176.0,13929.0
167,1760002059070785.0,209051460.0,13933.0
168,1760002059070962.0,209088748.0,13925.0
169,1760002059071138.0,209126036.0,13927.0
170,1760002059071314.0,209163328.0,13931.0
171,1760002059071489.0,209200612.0,13926.0
172,1760002059071663.0,209237900.0,13933.0
173,1760002059071843.0,209275188.0,13926.0
174,1760002059072017.0,209312476.0,13926.0
175,1760002059072193.0,209349760.0,13927.0
176,1760002059072370.0,209387048.0,13925.0
177,1760002059072611.0,209424336.0,13935.0
178,1760002059072797.0,209461624.0,13927.0
179,1760002059072975.0,209498912.0,13931.0
180,1760002059073159.0,209536200.0,13927.0
181,1760002059073339.0,209569980.0,10439.0
182,1760002059073516.0,209607268.0,13928.0
183,1760002059073694.0,209644560.0,13933.0
184,1760002059073870.0,209681848.0,13927.0
185,1760002059074103.0,209719132.0,13932.0
186,1760002059074292.0,209756416.0,13927.0
187,1760002059074469.0,209793704.0,13930.0
188,1760002059074643.0,209830988.0,13930.0
189,1760002059074816.0,209868276.0,13927.0
190,1760002059074994.0,209905560.0,13932.0
191,1760002059075168.0,209942844.0,13926.0
192,1760002059075340.0,209980128.0,13927.0
193,1760002059075513.0,210017416.0,13930.0
194,1760002059075685.0,210054700.0,13928.0
195,1760002059075861.0,210091984.0,13933.0
196,1760002059076035.0,210129272.0,13931.0
197,1760002059076207.0,210166556.0,13932.0
198,1760002059076379.0,210203840.0,13927.0
199,1760002059076552.0,210241128.0,13926.0
200,1760002059076729.0,210278420.0,13933.0
201,1760002059076905.0,210315700.0,13931.0
202,1760002059077078.0,210352984.0,13933.0
203,1760002059077250.0,210390276.0,13929.0
204,1760002059077427.0,210427568.0,13929.0
205,1760002059077605.0,210464860.0,13930.0
