,Computer Time (microseconds),Arduino Time (seconds),pulseTime (microseconds)
0,1760001658155814.0,5880.0,3573.0
1,1760001658155989.0,32472.0,3597.0
2,1760001658156183.0,58984.0,3474.0
3,1760001658156357.0,85648.0,3622.0
4,1760001658156626.0,112212.0,3524.0
5,1760001658156943.0,138828.0,3524.0
6,1760001658157217.0,165520.0,3597.0
7,1760001658157523.0,192188.0,3573.0
8,1760001658157806.0,218876.0,3597.0
9,1760001658157972.0,245568.0,3598.0
10,1760001658158131.0,272264.0,3597.0
11,1760001658158293.0,298980.0,3622.0
12,1760001658158451.0,325680.0,3598.0
13,1760001658158608.0,352340.0,3567.0
14,1760001658158775.0,378908.0,3474.0
15,1760001658158933.0,405596.0,3592.0
16,1760001658159093.0,432236.0,3542.0
17,1760001658159257.0,458900.0,3567.0
18,1760001658159419.0,485584.0,3591.0
19,1760001658159577.0,512248.0,3566.0
20,1760001658159738.0,538932.0,3591.0
21,1760001658159896.0,565600.0,3567.0
22,1760001658160194.0,592292.0,3592.0
23,1760001658160360.0,618960.0,3567.0
24,1760001658160515.0,645676.0,3616.0
25,1760001658160750.0,672372.0,3597.0
26,1760001658160949.0,699060.0,3597.0
27,1760001658161166.0,725752.0,3598.0
28,1760001658161343.0,752420.0,3573.0
29,1760001658161503.0,779116.0,3597.0
30,1760001658161661.0,805832.0,3622.0
31,1760001658161829.0,832528.0,3598.0
32,1760001658161981.0,859216.0,3591.0
33,1760001658162133.0,885904.0,3592.0
34,1760001658162290.0,912592.0,3592.0
35,1760001658162440.0,939280.0,3591.0
36,1760001658162593.0,965972.0,3592.0
37,1760001658162745.0,992640.0,3568.0
38,1760001658162902.0,1019308.0,3568.0
39,1760001658163058.0,1046004.0,3543.0
40,1760001658163217.0,1072700.0,3549.0
41,1760001658163379.0,1099420.0,3574.0
42,1760001658163536.0,1126148.0,3573.0
43,1760001658163692.0,1152844.0,3549.0
44,1760001658163849.0,1179568.0,3574.0
45,1760001658164008.0,1206296.0,3573.0
46,1760001658164168.0,1233040.0,3592.0
47,1760001658164328.0,1259724.0,3543.0
48,1760001658164487.0,1286464.0,3591.0
49,1760001658164647.0,1313212.0,3592.0
50,1760001658164807.0,1339956.0,3592.0
51,1760001658164970.0,1366700.0,3597.0
52,1760001658165127.0,1393424.0,3574.0
53,1760001658165286.0,1420148.0,3573.0
54,1760001658165444.0,1446892.0,3597.0
55,1760001658165602.0,1473640.0,3592.0
56,1760001658165762.0,1500400.0,3617.0
57,1760001658165928.0,1527172.0,3615.0
58,1760001658166177.0,1553916.0,3591.0
59,1760001658166353.0,1580660.0,3598.0
60,1760001658166511.0,1607428.0,3622.0
61,1760001658166667.0,1634196.0,3623.0
62,1760001658166828.0,1660948.0,3598.0
63,1760001658166985.0,1687688.0,3591.0
64,1760001658167141.0,1714424.0,3592.0
65,1760001658167303.0,1741172.0,3592.0
66,1760001658167458.0,1767896.0,3568.0
67,1760001658167615.0,1794644.0,3592.0
68,1760001658167774.0,1821392.0,3598.0
69,1760001658167929.0,1848136.0,3598.0
70,1760001658168087.0,1874884.0,3598.0
71,1760001658168244.0,1901588.0,3548.0
72,1760001658168400.0,1928304.0,3567.0
73,1760001658168561.0,1955032.0,3591.0
74,1760001658168717.0,1981800.0,3617.0
75,1760001658168873.0,2008524.0,3567.0
76,1760001658169032.0,2035316.0,3640.0
77,1760001658169194.0,2062108.0,3647.0
78,1760001658169350.0,2088880.0,3623.0
79,1760001658169581.0,2115632.0,3598.0
80,1760001658169754.0,2142372.0,3592.0
81,1760001658169912.0,2169136.0,3616.0
82,1760001658170067.0,2195884.0,3591.0
83,1760001658170222.0,2222628.0,3591.0
84,1760001658170382.0,2249396.0,3622.0
85,1760001658170537.0,2276144.0,3598.0
86,1760001658170691.0,2302916.0,3622.0
87,1760001658170846.0,2329664.0,3593.0
88,1760001658171002.0,2356396.0,3591.0
89,1760001658171160.0,2383136.0,3591.0
90,1760001658171380.0,2409928.0,3640.0
91,1760001658171554.0,2436696.0,3615.0
92,1760001658171712.0,2463392.0,3548.0
93,1760001658171875.0,2490144.0,3598.0
94,1760001658172031.0,2516888.0,3597.0
95,1760001658172236.0,2543636.0,3597.0
96,1760001658172409.0,2570376.0,3591.0
97,1760001658172568.0,2597104.0,3591.0
98,1760001658172727.0,2623872.0,3616.0
99,1760001658172882.0,2650616.0,3592.0
100,1760001658173038.0,2677360.0,3597.0
101,1760001658173198.0,2704128.0,3622.0
102,1760001658173356.0,2730920.0,3646.0
103,1760001658173512.0,2757696.0,3620.0
104,1760001658173669.0,2784436.0,3592.0
105,1760001658173825.0,2811176.0,3592.0
106,1760001658173984.0,2837928.0,3591.0
107,1760001658174142.0,2864624.0,3542.0
108,1760001658174297.0,2891348.0,3573.0
109,1760001658174461.0,2918064.0,3572.0
110,1760001658174618.0,2944812.0,3598.0
111,1760001658174774.0,2971560.0,3598.0
112,1760001658174935.0,2998284.0,3573.0
113,1760001658175092.0,3025000.0,3567.0
114,1760001658175248.0,3051716.0,3567.0
115,1760001658175403.0,3078380.0,3517.0
116,1760001658175559.0,3105104.0,3567.0
117,1760001658175717.0,3131828.0,3566.0
118,1760001658175876.0,3158568.0,3590.0
119,1760001658176034.0,3185292.0,3573.0
120,1760001658176197.0,3212016.0,3572.0
121,1760001658176358.0,3238760.0,3596.0
122,1760001658176514.0,3265504.0,3597.0
123,1760001658176673.0,3292252.0,3591.0
124,1760001658176833.0,3318980.0,3591.0
125,1760001658176990.0,3345712.0,3591.0
126,1760001658177145.0,3372432.0,3567.0
127,1760001658177303.0,3399156.0,3568.0
128,1760001658177463.0,3425900.0,3598.0
129,1760001658177628.0,3452668.0,3623.0
130,1760001658177785.0,3479464.0,3646.0
131,1760001658177942.0,3506240.0,3623.0
132,1760001658178097.0,3533024.0,3641.0
133,1760001658178253.0,3559792.0,3616.0
134,1760001658178410.0,3586540.0,3590.0
135,1760001658178568.0,3613308.0,3621.0
136,1760001658178726.0,3640076.0,3622.0
137,1760001658178884.0,3666824.0,3598.0
138,1760001658179042.0,3693544.0,3573.0
139,1760001658179200.0,3720312.0,3616.0
140,1760001658179364.0,3747080.0,3617.0
141,1760001658179521.0,3773828.0,3592.0
142,1760001658179678.0,3800552.0,3566.0
143,1760001658179833.0,3827296.0,3598.0
144,1760001658179988.0,3854044.0,3598.0
145,1760001658180143.0,3880816.0,3622.0
146,1760001658180302.0,3907560.0,3598.0
147,1760001658180461.0,3934304.0,3592.0
148,1760001658180619.0,3961044.0,3592.0
149,1760001658180780.0,3987792.0,3591.0
150,1760001658180935.0,4014540.0,3590.0
151,1760001658181096.0,4041284.0,3592.0
152,1760001658181253.0,4068060.0,3623.0
153,1760001658181408.0,4094804.0,3598.0
154,1760001658181562.0,4121552.0,3598.0
155,1760001658181718.0,4148300.0,3592.0
156,1760001658181874.0,4175040.0,3590.0
157,1760001658182150.0,4201772.0,3591.0
158,1760001658182494.0,4228520.0,3592.0
159,1760001658182669.0,4255220.0,3543.0
160,1760001658182829.0,4281964.0,3597.0
161,1760001658182988.0,4308712.0,3597.0
162,1760001658183146.0,4335456.0,3597.0
163,1760001658183304.0,4362176.0,3573.0
164,1760001658183459.0,4388928.0,3595.0
165,1760001658183615.0,4415668.0,3591.0
166,1760001658183770.0,4442384.0,3567.0
167,1760001658183926.0,4469128.0,3591.0
168,1760001658184083.0,4495848.0,3567.0
169,1760001658184240.0,4522568.0,3573.0
170,1760001658184396.0,4549288.0,3573.0
171,1760001658184552.0,4575992.0,3549.0
172,1760001658184710.0,4602692.0,3548.0
173,1760001658184874.0,4629440.0,3598.0
174,1760001658185031.0,4656192.0,3598.0
175,1760001658185188.0,4682932.0,3593.0
176,1760001658185347.0,4709672.0,3592.0
177,1760001658185509.0,4736444.0,3616.0
178,1760001658185665.0,4763216.0,3617.0
179,1760001658185864.0,4789964.0,3598.0
180,1760001658186105.0,4816764.0,3648.0
181,1760001658186273.0,4843540.0,3623.0
182,1760001658186530.0,4870308.0,3617.0
183,1760001658186703.0,4897096.0,3641.0
184,1760001658186864.0,4923896.0,3641.0
185,1760001658187026.0,4950692.0,3647.0
186,1760001658187539.0,4977468.0,3623.0
187,1760001658187731.0,5004260.0,3647.0
188,1760001658187890.0,5031056.0,3641.0
189,1760001658188045.0,5057848.0,3641.0
190,1760001658188200.0,5084592.0,3591.0
191,1760001658188354.0,5111360.0,3617.0
192,1760001658188509.0,5138132.0,3622.0
193,1760001658211226.0,5164876.0,3598.0
194,1760001658239800.0,5191672.0,3648.0
195,1760001658264480.0,5218444.0,3617.0
196,1760001658293095.0,5245232.0,3640.0
197,1760001658317769.0,5271952.0,3567.0
198,1760001658346336.0,5298696.0,3591.0
199,1760001658371120.0,5325440.0,3598.0
200,1760001658399661.0,5352188.0,3598.0
201,1760001658428051.0,5378932.0,3597.0
202,1760001658452863.0,5405652.0,3573.0
203,1760001658481324.0,5432400.0,3591.0
204,1760001658506147.0,5459164.0,3615.0
205,1760001658534608.0,5485880.0,3566.0
206,1760001658559356.0,5512628.0,3592.0
207,1760001658588136.0,5539352.0,3567.0
208,1760001658612608.0,5566052.0,3549.0
209,1760001658641377.0,5592776.0,3573.0
210,1760001658665936.0,5619500.0,3573.0
211,1760001658694669.0,5646244.0,3597.0
212,1760001658719125.0,5672972.0,3573.0
213,1760001658747819.0,5699664.0,3541.0
214,1760001658772351.0,5726404.0,3591.0
215,1760001658801057.0,5753144.0,3591.0
216,1760001658829433.0,5779892.0,3592.0
217,1760001658854427.0,5806616.0,3567.0
218,1760001658882917.0,5833364.0,3598.0
219,1760001658907520.0,5860096.0,3573.0
220,1760001658936001.0,5886844.0,3598.0
221,1760001658960739.0,5913592.0,3597.0
222,1760001658989361.0,5940340.0,3592.0
223,1760001659013962.0,5967080.0,3592.0
224,1760001659042842.0,5993828.0,3591.0
225,1760001659067262.0,6020580.0,3591.0
226,1760001659096192.0,6047328.0,3598.0
227,1760001659120446.0,6074076.0,3598.0
228,1760001659149081.0,6100800.0,3573.0
229,1760001659177545.0,6127520.0,3573.0
230,1760001659202384.0,6154252.0,3574.0
231,1760001659231075.0,6180988.0,3591.0
232,1760001659255574.0,6207708.0,3567.0
233,1760001659284165.0,6234452.0,3591.0
234,1760001659308920.0,6261144.0,3542.0
235,1760001659337456.0,6287896.0,3592.0
236,1760001659362066.0,6314640.0,3597.0
237,1760001659390848.0,6341384.0,3597.0
238,1760001659415358.0,6368108.0,3573.0
239,1760001659444012.0,6394832.0,3573.0
240,1760001659468569.0,6421580.0,3591.0
241,1760001659497472.0,6448248.0,3517.0
242,1760001659521803.0,6474912.0,3517.0
243,1760001659550540.0,6501628.0,3567.0
244,1760001659579083.0,6528380.0,3592.0
245,1760001659603781.0,6555128.0,3592.0
246,1760001659632295.0,6581876.0,3598.0
247,1760001659657621.0,6608624.0,3598.0
248,1760001659685446.0,6635368.0,3598.0
249,1760001659710299.0,6662172.0,3647.0
250,1760001659738915.0,6688912.0,3591.0
251,1760001659763538.0,6715620.0,3567.0
252,1760001659792082.0,6742368.0,3592.0
253,1760001659816699.0,6769116.0,3592.0
254,1760001659845332.0,6795864.0,3592.0
255,1760001659870064.0,6822612.0,3598.0
256,1760001659898871.0,6849360.0,3598.0
257,1760001659927048.0,6876108.0,3598.0
258,1760001659951926.0,6902856.0,3592.0
259,1760001659980489.0,6929548.0,3542.0
