,Computer Time (microseconds),Arduino Time (seconds),pulseTime (microseconds)
126,1760000601189294.0,4224816.0,4147.0
127,1760000601213750.0,4252188.0,4216.0
128,1760000601242406.0,4279428.0,4084.0
129,1760000601271224.0,4306712.0,4133.0
130,1760000601295793.0,4333992.0,4127.0
131,1760000601324368.0,4361252.0,4101.0
132,1760000601353109.0,4388524.0,4122.0
133,1760000601377609.0,4415804.0,4121.0
134,1760000601406402.0,4443096.0,4141.0
135,1760000601435023.0,4470340.0,4089.0
136,1760000601459533.0,4497584.0,4089.0
137,1760000601488167.0,4524824.0,4089.0
138,1760000601516922.0,4552044.0,4068.0
139,1760000601541402.0,4579300.0,4100.0
140,1760000601570099.0,4606592.0,4135.0
141,1760000601598835.0,4633892.0,4147.0
142,1760000601623461.0,4661192.0,4146.0
143,1760000601652153.0,4688524.0,4178.0
144,1760000601680657.0,4715904.0,4225.0
145,1760000601705231.0,4743376.0,4309.0
146,1760000601733917.0,4771232.0,4691.0
147,1760000601762576.0,4798888.0,4498.0
148,1760000601791433.0,4826788.0,4739.0
149,1760000601820035.0,4854868.0,4911.0
150,1760000601848675.0,4882828.0,4806.0
151,1760000601873184.0,4910980.0,4990.0
152,1760000601901854.0,4939240.0,5096.0
153,1760000601930594.0,4967832.0,5435.0
154,1760000601959200.0,4996356.0,5356.0
155,1760000601987868.0,5024344.0,4822.0
156,1760000602016565.0,5051456.0,3957.0
157,1760000602041086.0,5078204.0,3600.0
158,1760000602069916.0,5105020.0,3666.0
159,1760000602094340.0,5131984.0,3805.0
160,1760000602123063.0,5159132.0,3994.0
161,1760000602151562.0,5186424.0,4137.0
162,1760000602176244.0,5213828.0,4246.0
163,1760000602204894.0,5241280.0,4298.0
164,1760000602233800.0,5268808.0,4366.0
165,1760000602262328.0,5296396.0,4429.0
166,1760000602286905.0,5324044.0,4487.0
167,1760000602315453.0,5351764.0,4564.0
168,1760000602344267.0,5379528.0,4602.0
169,1760000602373011.0,5407424.0,4733.0
170,1760000602401691.0,5435304.0,4727.0
171,1760000602426131.0,5463156.0,4695.0
172,1760000602454810.0,5491032.0,4722.0
173,1760000602483465.0,5518976.0,4780.0
174,1760000602512086.0,5546888.0,4754.0
175,1760000602540654.0,5574812.0,4764.0
176,1760000602569283.0,5602748.0,4781.0
177,1760000602594102.0,5630656.0,4748.0
178,1760000602622769.0,5658580.0,4769.0
179,1760000602651368.0,5686436.0,4700.0
180,1760000602680144.0,5714324.0,4733.0
181,1760000602708711.0,5742156.0,4670.0
182,1760000602733247.0,5770000.0,4687.0
183,1760000602761949.0,5797808.0,4655.0
184,1760000602790608.0,5825640.0,4675.0
185,1760000602819406.0,5853480.0,4686.0
186,1760000602847977.0,5881312.0,4669.0
187,1760000602872633.0,5909144.0,4674.0
188,1760000602901165.0,5937004.0,4697.0
189,1760000602930097.0,5964804.0,4644.0
190,1760000602958732.0,5992704.0,4743.0
191,1760000602987275.0,6020552.0,4689.0
192,1760000603011800.0,6048428.0,4717.0
193,1760000603040460.0,6076280.0,4692.0
194,1760000603069140.0,6104120.0,4681.0
195,1760000603097984.0,6131920.0,4643.0
196,1760000603126550.0,6159768.0,4690.0
197,1760000603155069.0,6187616.0,4686.0
198,1760000603179701.0,6215432.0,4661.0
199,1760000603208347.0,6243276.0,4687.0
200,1760000603237083.0,6271104.0,4665.0
201,1760000603265637.0,6298928.0,4668.0
202,1760000603294295.0,6326708.0,4617.0
203,1760000603318968.0,6354540.0,4669.0
204,1760000603347645.0,6382368.0,4671.0
205,1760000603376495.0,6410196.0,4670.0
206,1760000603405084.0,6438020.0,4665.0
207,1760000603433580.0,6465844.0,4670.0
208,1760000603458253.0,6493676.0,4670.0
209,1760000603486903.0,6521488.0,4655.0
210,1760000603515727.0,6549304.0,4655.0
211,1760000603544356.0,6577116.0,4655.0
212,1760000603572990.0,6604916.0,4644.0
213,1760000603597674.0,6632708.0,4643.0
214,1760000603626175.0,6660508.0,4643.0
215,1760000603655096.0,6688292.0,4623.0
216,1760000603683394.0,6716096.0,4654.0
217,1760000603708121.0,6743908.0,4655.0
218,1760000603736814.0,6771692.0,4629.0
219,1760000603765461.0,6799496.0,4645.0
220,1760000603794191.0,6827284.0,4638.0
221,1760000603822567.0,6855068.0,4628.0
222,1760000603847289.0,6882848.0,4617.0
223,1760000603875949.0,6910616.0,4613.0
224,1760000603904787.0,6938376.0,4596.0
225,1760000603933464.0,6966100.0,4568.0
226,1760000603961958.0,6993764.0,4509.0
227,1760000603986545.0,7021400.0,4483.0
228,1760000604015565.0,7048988.0,4429.0
229,1760000604044019.0,7076484.0,4341.0
230,1760000604072504.0,7103932.0,4294.0
231,1760000604097155.0,7131308.0,4214.0
232,1760000604125840.0,7158568.0,4110.0
233,1760000604154465.0,7185756.0,4028.0
234,1760000604179196.0,7212844.0,3937.0
235,1760000604207792.0,7239828.0,3830.0
236,1760000604232284.0,7266724.0,3748.0
237,1760000604261150.0,7293504.0,3624.0
238,1760000604285547.0,7320144.0,3490.0
239,1760000604314351.0,7346628.0,3333.0
240,1760000604338784.0,7372992.0,3212.0
241,1760000604367374.0,7399224.0,3098.0
242,1760000604392056.0,7425292.0,2919.0
243,1760000604416609.0,7451196.0,2752.0
244,1760000604445376.0,7476932.0,2594.0
245,1760000604470074.0,7502508.0,2434.0
246,1760000604494454.0,7527912.0,2259.0
247,1760000604519009.0,7553208.0,2151.0
248,1760000604543568.0,7578308.0,1962.0
249,1760000604572192.0,7603272.0,1825.0
250,1760000604596778.0,7628152.0,1749.0
251,1760000604621274.0,7652860.0,1570.0
252,1760000604646071.0,7677456.0,1457.0
253,1760000604670623.0,7701932.0,1338.0
254,1760000604695246.0,7726316.0,1242.0
255,1760000604719508.0,7750624.0,1173.0
256,1760000604740173.0,7774820.0,1061.0
257,1760000604764738.0,7798964.0,1004.0
258,1760000604789403.0,7823016.0,930.0
259,1760000604813879.0,7846996.0,891.0
260,1760000604838719.0,7870880.0,811.0
261,1760000604863050.0,7894696.0,731.0
262,1760000604887631.0,7918496.0,717.0
263,1760000604908092.0,7942252.0,671.0
264,1760000604932658.0,7965964.0,632.0
265,1760000604957233.0,7989644.0,592.0
266,1760000604981759.0,8013284.0,551.0
267,1760000605006358.0,8036916.0,552.0
268,1760000605026852.0,8060492.0,497.0
269,1760000605051475.0,8083992.0,421.0
270,1760000605076176.0,8107548.0,476.0
271,1760000605100616.0,8131028.0,402.0
272,1760000605121212.0,8154488.0,377.0
273,1760000605145796.0,8178008.0,434.0
274,1760000605170341.0,8201452.0,358.0
275,1760000605190704.0,8224796.0,269.0
276,1760000605215272.0,8248212.0,345.0
277,1760000605239995.0,8271576.0,288.0
278,1760000605264465.0,8294968.0,307.0
279,1760000605284890.0,8318368.0,326.0
280,1760000605309478.0,8341716.0,263.0
281,1760000605334135.0,8365064.0,269.0
282,1760000605354537.0,8388420.0,288.0
283,1760000605379098.0,8411744.0,250.0
284,1760000605403895.0,8435104.0,288.0
285,1760000605428240.0,8458432.0,244.0
286,1760000605448717.0,8481748.0,250.0
287,1760000605473480.0,8505132.0,307.0
288,1760000605497834.0,8528460.0,250.0
289,1760000605518434.0,8551780.0,250.0
290,1760000605542951.0,8575108.0,244.0
291,1760000605567616.0,8598424.0,250.0
292,1760000605587989.0,8621744.0,250.0
293,1760000605612542.0,8645064.0,250.0
294,1760000605637157.0,8668384.0,244.0
295,1760000605661784.0,8691700.0,250.0
296,1760000605682164.0,8715024.0,250.0
297,1760000605706819.0,8738348.0,250.0
298,1760000605731402.0,8761676.0,250.0
299,1760000605751799.0,8785000.0,244.0
300,1760000605776396.0,8808316.0,250.0
301,1760000605801127.0,8831640.0,250.0
302,1760000605825502.0,8854960.0,250.0
303,1760000605846042.0,8878284.0,244.0
304,1760000605870839.0,8901600.0,250.0
305,1760000605895242.0,8924924.0,250.0
306,1760000605915619.0,8948244.0,250.0
307,1760000605940547.0,8971572.0,246.0
308,1760000605964777.0,8994896.0,244.0
309,1760000605985314.0,9018212.0,250.0
310,1760000606009864.0,9041536.0,250.0
311,1760000606034557.0,9064860.0,250.0
312,1760000606058949.0,9088184.0,243.0
313,1760000606079473.0,9111500.0,250.0
314,1760000606104264.0,9134828.0,250.0
315,1760000606128707.0,9158152.0,250.0
316,1760000606149139.0,9181472.0,244.0
317,1760000606173822.0,9204800.0,246.0
318,1760000606198388.0,9228112.0,250.0
319,1760000606218730.0,9251436.0,250.0
320,1760000606243300.0,9274760.0,250.0
321,1760000606268072.0,9298080.0,244.0
322,1760000606292245.0,9321396.0,250.0
323,1760000606312925.0,9344720.0,250.0
324,1760000606337749.0,9368048.0,250.0
325,1760000606362113.0,9391372.0,244.0
326,1760000606382610.0,9414696.0,250.0
327,1760000606407127.0,9438016.0,250.0
328,1760000606431864.0,9461340.0,250.0
329,1760000606452191.0,9484668.0,250.0
330,1760000606476796.0,9507988.0,244.0
331,1760000606501346.0,9531308.0,250.0
332,1760000606525892.0,9554632.0,250.0
333,1760000606546399.0,9577952.0,250.0
334,1760000606571201.0,9601280.0,244.0
335,1760000606595591.0,9624600.0,250.0
336,1760000606616052.0,9647916.0,250.0
337,1760000606640588.0,9671244.0,250.0
338,1760000606665159.0,9694568.0,250.0
339,1760000606685587.0,9717888.0,244.0
340,1760000606710234.0,9741204.0,250.0
341,1760000606734945.0,9764528.0,250.0
342,1760000606759237.0,9787848.0,250.0
343,1760000606779828.0,9811172.0,244.0
344,1760000606804656.0,9834492.0,250.0
345,1760000606829117.0,9857816.0,250.0
346,1760000606849478.0,9881140.0,250.0
347,1760000606874118.0,9904460.0,250.0
348,1760000606898762.0,9927780.0,244.0
349,1760000606919088.0,9951096.0,250.0
350,1760000606943659.0,9974420.0,250.0
351,1760000606968375.0,9997744.0,250.0
352,1760000606992789.0,10021072.0,244.0
353,1760000607013290.0,10044440.0,250.0
354,1760000607037894.0,10067808.0,250.0
355,1760000607062580.0,10091184.0,250.0
356,1760000607082933.0,10114568.0,250.0
357,1760000607107483.0,10137940.0,250.0
358,1760000607132260.0,10161316.0,244.0
359,1760000607156667.0,10184676.0,250.0
360,1760000607177153.0,10208052.0,250.0
361,1760000607201711.0,10231428.0,250.0
362,1760000607226325.0,10254804.0,250.0
363,1760000607246760.0,10278176.0,244.0
364,1760000607271350.0,10301552.0,244.0
365,1760000607296102.0,10324912.0,250.0
366,1760000607320358.0,10348284.0,250.0
367,1760000607340980.0,10371660.0,250.0
368,1760000607365741.0,10395036.0,250.0
369,1760000607390107.0,10418408.0,244.0
370,1760000607410677.0,10441784.0,250.0
371,1760000607435240.0,10465144.0,250.0
372,1760000607459912.0,10488516.0,250.0
373,1760000607484316.0,10511888.0,250.0
374,1760000607504787.0,10535260.0,250.0
375,1760000607529614.0,10558632.0,244.0
376,1760000607553761.0,10581992.0,250.0
377,1760000607574442.0,10605368.0,250.0
378,1760000607599143.0,10628780.0,288.0
379,1760000607623606.0,10652184.0,269.0
380,1760000607648180.0,10675640.0,326.0
381,1760000607668630.0,10699040.0,263.0
382,1760000607693192.0,10722516.0,339.0
383,1760000607717675.0,10745992.0,357.0
384,1760000607742162.0,10769608.0,491.0
385,1760000607762842.0,10793256.0,531.0
386,1760000607787433.0,10817000.0,611.0
387,1760000607812016.0,10840804.0,677.0
388,1760000607836713.0,10864732.0,791.0
389,1760000607861194.0,10888740.0,891.0
390,1760000607885698.0,10912844.0,968.0
391,1760000607906170.0,10937080.0,1117.0
392,1760000607931030.0,10961436.0,1173.0
393,1760000607955361.0,10985900.0,1285.0
394,1760000607979899.0,11010484.0,1400.0
395,1760000608004711.0,11035224.0,1556.0
396,1760000608033155.0,11060104.0,1695.0
397,1760000608057564.0,11085100.0,1810.0
398,1760000608082483.0,11110260.0,1978.0
399,1760000608106954.0,11135548.0,2097.0
400,1760000608131448.0,11160984.0,2246.0
401,1760000608156245.0,11186580.0,2401.0
402,1760000608184756.0,11212292.0,2517.0
403,1760000608209248.0,11238216.0,2735.0
404,1760000608233845.0,11264272.0,2858.0
405,1760000608262507.0,11290432.0,2969.0
406,1760000608287106.0,11316856.0,3229.0
407,1760000608315849.0,11343344.0,3293.0
408,1760000608340316.0,11369980.0,3441.0
409,1760000608369156.0,11396808.0,3639.0
410,1760000608393595.0,11423764.0,3761.0
411,1760000608422275.0,11450840.0,3879.0
412,1760000608451030.0,11478076.0,4034.0
413,1760000608475506.0,11505384.0,4114.0
414,1760000608504160.0,11532824.0,4241.0
415,1760000608532809.0,11560404.0,4383.0
416,1760000608561555.0,11588092.0,4492.0
417,1760000608586139.0,11615892.0,4601.0
418,1760000608614878.0,11643852.0,4761.0
419,1760000608643456.0,11671960.0,4900.0
420,1760000608672087.0,11700184.0,5016.0
421,1760000608701003.0,11728428.0,5037.0
422,1760000608729608.0,11756744.0,5110.0
423,1760000608758057.0,11785268.0,5305.0
424,1760000608786928.0,11813924.0,5451.0
425,1760000608815592.0,11842716.0,5587.0
426,1760000608844336.0,11871600.0,5681.0
427,1760000608872826.0,11900636.0,5822.0
428,1760000608901492.0,11930224.0,6378.0
429,1760000608930154.0,11959528.0,6086.0
430,1760000608962910.0,11988848.0,6107.0
431,1760000608991670.0,12018312.0,6248.0
432,1760000609020337.0,12047864.0,6338.0
433,1760000609048887.0,12077464.0,6384.0
434,1760000609077571.0,12107144.0,6462.0
435,1760000609110452.0,12136888.0,6524.0
436,1760000609139311.0,12166712.0,6613.0
437,1760000609167638.0,12196628.0,6703.0
438,1760000609200514.0,12226608.0,6760.0
439,1760000609229633.0,12256672.0,6854.0
440,1760000609257827.0,12286784.0,6896.0
441,1760000609290517.0,12316984.0,6980.0
442,1760000609319227.0,12347220.0,7017.0
443,1760000609351983.0,12377536.0,7100.0
444,1760000609380703.0,12407912.0,7158.0
445,1760000609409331.0,12438344.0,7215.0
446,1760000609442267.0,12468836.0,7272.0
447,1760000609470822.0,12499384.0,7332.0
448,1760000609503524.0,12529980.0,7380.0
449,1760000609532227.0,12560624.0,7421.0
450,1760000609565010.0,12591316.0,7467.0
451,1760000609593611.0,12622052.0,7510.0
452,1760000609626562.0,12652824.0,7547.0
453,1760000609655383.0,12683648.0,7601.0
454,1760000609688073.0,12714508.0,7634.0
455,1760000609720525.0,12745384.0,7655.0
456,1760000609749266.0,12776316.0,7714.0
457,1760000609781890.0,12807288.0,7743.0
458,1760000609810712.0,12838308.0,7804.0
459,1760000609843836.0,12869376.0,7842.0
460,1760000609872455.0,12900484.0,7884.0
461,1760000609904883.0,12931652.0,7952.0
462,1760000609937696.0,12962880.0,8002.0
463,1760000609966348.0,12994152.0,8057.0
464,1760000609999340.0,13025464.0,8084.0
465,1760000610031903.0,13056796.0,8108.0
466,1760000610060578.0,13088152.0,8132.0
467,1760000610093534.0,13119616.0,8236.0
468,1760000610126100.0,13151028.0,8194.0
469,1760000610154743.0,13182572.0,8320.0
470,1760000610187517.0,13214040.0,8235.0
471,1760000610220380.0,13245584.0,8319.0
