,Computer Time (microseconds),Arduino Time (seconds),pulseTime (microseconds),PluseTime / 2 in seconds,Estimated Distance,In Inches,Rounded,Actual Length (in inches),In meters (m)
2574,1.75999E+15,76765776,791,0.0003955,0.143831485,5.662645564,5,5,0.127000254
2575,1.75999E+15,76789704,797,0.0003985,0.144922495,5.705598628,5,5,0.127000254
2576,1.75999E+15,76813636,791,0.0003955,0.143831485,5.662645564,5,5,0.127000254
2577,1.75999E+15,76837560,791,0.0003955,0.143831485,5.662645564,5,5,0.127000254
2578,1.75999E+15,76861496,797,0.0003985,0.144922495,5.705598628,5,5,0.127000254
2579,1.75999E+15,76885416,791,0.0003955,0.143831485,5.662645564,5,5,0.127000254
2580,1.75999E+15,76909348,791,0.0003955,0.143831485,5.662645564,5,5,0.127000254
2581,1.75999E+15,76933352,871,0.0004355,0.158378285,6.23535308,5,5,0.127000254
2582,1.75999E+15,76957356,871,0.0004355,0.158378285,6.23535308,5,5,0.127000254
2583,1.75999E+15,76981368,871,0.0004355,0.158378285,6.23535308,5,5,0.127000254
2584,1.75999E+15,77005368,871,0.0004355,0.158378285,6.23535308,5,5,0.127000254
2585,1.75999E+15,77029296,797,0.0003985,0.144922495,5.705598628,5,5,0.127000254
2586,1.75999E+15,77053304,871,0.0004355,0.158378285,6.23535308,5,5,0.127000254
2587,1.75999E+15,77077308,871,0.0004355,0.158378285,6.23535308,5,5,0.127000254
2588,1.75999E+15,77101236,791,0.0003955,0.143831485,5.662645564,5,5,0.127000254
2589,1.75999E+15,77125240,871,0.0004355,0.158378285,6.23535308,5,5,0.127000254
2590,1.75999E+15,77149252,870,0.000435,0.15819645,6.228194237,5,5,0.127000254
2591,1.75999E+15,77173152,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2592,1.75999E+15,77197064,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2593,1.75999E+15,77220968,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2594,1.75999E+15,77244872,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2595,1.75999E+15,77268776,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2596,1.75999E+15,77292688,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2597,1.75999E+15,77316588,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2598,1.75999E+15,77340496,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2599,1.75999E+15,77364408,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2600,1.75999E+15,77388308,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2601,1.75999E+15,77412216,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2602,1.75999E+15,77436128,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2603,1.75999E+15,77460040,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2604,1.75999E+15,77483944,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2605,1.75999E+15,77507852,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2606,1.75999E+15,77531760,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2607,1.75999E+15,77555672,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2608,1.75999E+15,77579584,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2609,1.75999E+15,77603488,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2610,1.75999E+15,77627412,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2611,1.75999E+15,77651316,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2612,1.75999E+15,77675224,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2613,1.75999E+15,77699136,772,0.000386,0.14037662,5.526627529,5,5,0.127000254
2614,1.75999E+15,77723040,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2615,1.75999E+15,77746948,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2616,1.75999E+15,77770856,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2617,1.75999E+15,77794760,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2618,1.75999E+15,77818668,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2619,1.75999E+15,77842580,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2620,1.75999E+15,77866480,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2621,1.75999E+15,77890388,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2622,1.75999E+15,77914296,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2623,1.75999E+15,77938200,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2624,1.75999E+15,77962108,776,0.000388,0.14110396,5.555262905,5,5,0.127000254
2625,1.75999E+15,77986016,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2626,1.75999E+15,78009928,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2627,1.75999E+15,78033832,776,0.000388,0.14110396,5.555262905,5,5,0.127000254
2628,1.75999E+15,78057740,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2629,1.75999E+15,78081648,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2630,1.75999E+15,78105552,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2631,1.75999E+15,78129464,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2632,1.75999E+15,78153372,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2633,1.75999E+15,78177296,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2634,1.75999E+15,78201196,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2635,1.75999E+15,78225104,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2636,1.75999E+15,78249020,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2637,1.75999E+15,78272924,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2638,1.75999E+15,78296828,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2639,1.75999E+15,78320740,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2640,1.75999E+15,78344644,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2641,1.75999E+15,78368548,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2642,1.75999E+15,78392460,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2643,1.75999E+15,78416360,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2644,1.75999E+15,78440268,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2645,1.75999E+15,78464176,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2646,1.75999E+15,78488076,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2647,1.75999E+15,78511984,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2648,1.75999E+15,78535892,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2649,1.75999E+15,78559800,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2650,1.75999E+15,78583712,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2651,1.75999E+15,78607624,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2652,1.75999E+15,78631532,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2653,1.75999E+15,78655448,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2654,1.75999E+15,78679356,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2655,1.75999E+15,78703260,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2656,1.75999E+15,78727180,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2657,1.75999E+15,78751080,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2658,1.75999E+15,78774992,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2659,1.75999E+15,78798908,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2660,1.75999E+15,78822812,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2661,1.75999E+15,78846724,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2662,1.75999E+15,78870632,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2663,1.75999E+15,78894536,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2664,1.75999E+15,78918440,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2665,1.75999E+15,78942348,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2666,1.75999E+15,78966252,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2667,1.75999E+15,78990160,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2668,1.75999E+15,79014072,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2669,1.75999E+15,79037976,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2670,1.75999E+15,79061884,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2671,1.75999E+15,79085796,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2672,1.75999E+15,79109704,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2673,1.75999E+15,79133616,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2674,1.75999E+15,79157524,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2675,1.75999E+15,79181436,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2676,1.75999E+15,79205348,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2677,1.75999E+15,79229256,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2678,1.75999E+15,79253164,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2679,1.75999E+15,79277084,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2680,1.75999E+15,79300984,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2681,1.75999E+15,79324896,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2682,1.75999E+15,79348804,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2683,1.75999E+15,79372708,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2684,1.75999E+15,79396620,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2685,1.75999E+15,79420528,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2686,1.75999E+15,79444432,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2687,1.75999E+15,79468340,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2688,1.75999E+15,79492248,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2689,1.75999E+15,79516152,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2690,1.75999E+15,79540060,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2691,1.75999E+15,79563968,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2692,1.75999E+15,79587872,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2693,1.75999E+15,79611784,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2694,1.75999E+15,79635692,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2695,1.75999E+15,79659604,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2696,1.75999E+15,79683508,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2697,1.75999E+15,79707416,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2698,1.75999E+15,79731328,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2699,1.75999E+15,79755236,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2700,1.75999E+15,79779144,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2701,1.75999E+15,79803056,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2702,1.75999E+15,79826972,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2703,1.75999E+15,79850876,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2704,1.75999E+15,79874788,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2705,1.75999E+15,79898700,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2706,1.75999E+15,79922604,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2707,1.75999E+15,79946512,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2708,1.75999E+15,79970424,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2709,1.75999E+15,79994328,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2710,1.75999E+15,80018240,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2711,1.75999E+15,80042144,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2712,1.75999E+15,80066044,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2713,1.75999E+15,80089956,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2714,1.75999E+15,80113864,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2715,1.75999E+15,80137764,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2716,1.75999E+15,80161676,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2717,1.75999E+15,80185580,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2718,1.75999E+15,80209488,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2719,1.75999E+15,80233396,776,0.000388,0.14110396,5.555262905,5,5,0.127000254
2720,1.75999E+15,80257304,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2721,1.75999E+15,80281216,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2722,1.75999E+15,80305128,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2723,1.75999E+15,80329036,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2724,1.75999E+15,80352944,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2725,1.75999E+15,80376856,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2726,1.75999E+15,80400756,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2727,1.75999E+15,80424660,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2728,1.75999E+15,80448576,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2729,1.75999E+15,80472476,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2730,1.75999E+15,80496388,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2731,1.75999E+15,80520296,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2732,1.75999E+15,80544196,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2733,1.75999E+15,80568108,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2734,1.75999E+15,80592016,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2735,1.75999E+15,80615916,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2736,1.75999E+15,80639824,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2737,1.75999E+15,80663736,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2738,1.75999E+15,80687636,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2739,1.75999E+15,80711544,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2740,1.75999E+15,80735452,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2741,1.75999E+15,80759364,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2742,1.75999E+15,80783272,776,0.000388,0.14110396,5.555262905,5,5,0.127000254
2743,1.75999E+15,80807180,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2744,1.75999E+15,80831092,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2745,1.75999E+15,80855000,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2746,1.75999E+15,80878912,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2747,1.75999E+15,80902824,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2748,1.75999E+15,80926740,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2749,1.75999E+15,80950644,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2750,1.75999E+15,80974548,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2751,1.75999E+15,80998464,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2752,1.75999E+15,81022364,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2753,1.75999E+15,81046272,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2754,1.75999E+15,81070184,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2755,1.75999E+15,81094084,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2756,1.75999E+15,81117992,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2757,1.75999E+15,81141904,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2758,1.75999E+15,81165808,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2759,1.75999E+15,81189712,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2760,1.75999E+15,81213620,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2761,1.75999E+15,81237524,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2762,1.75999E+15,81261432,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2763,1.75999E+15,81285344,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2764,1.75999E+15,81309252,770,0.000385,0.14001295,5.512309842,5,5,0.127000254
2765,1.75999E+15,81333160,777,0.0003885,0.141285795,5.562421749,5,5,0.127000254
2766,1.75999E+15,81357068,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
2767,1.75999E+15,81380976,771,0.0003855,0.140194785,5.519468685,5,5,0.127000254
